customer_id,age,gender,tenure_months,contract_type,monthly_charges,total_charges,internet_service,phone_service,avg_monthly_gb_used,num_support_tickets,avg_monthly_minutes,satisfaction_score,payment_method,num_additional_services,last_interaction_date,churned,days_since_contact
TC-000901,47.53009963,Male,3.439838581,Month-to-month,27.24,25.02,Fiber optic,No,12.81,3.0,275.4,4.0,Mailed check,0.0,2023-12-25,0,188.0
TC-001447,34.07074977,Female,1.744233507,One year,31.94,123.58,Fiber optic,Yes,26.58,0.0,386.4,6.9,Credit card,0.0,2024-06-21,0,9.0
TC-004951,45.60308766,Male,8.430048086,Month-to-month,70.69,687.2,DSL,Yes,6.03,4.0,448.4,6.0,Bank transfer,4.0,2024-05-25,1,36.0
TC-000742,22.8063455,Male,9.261981155,One year,45.32,463.69,DSL,No,1.15,2.0,101.8,3.1,Electronic check,4.0,2024-06-28,1,2.0
TC-002294,29.87601418,Female,77.04642895,Two year,42.21,3321.31,Fiber optic,No,2.28,5.0,395.9,5.7,Bank transfer,1.0,2024-05-16,0,45.0
TC-002453,40.99232565,Male,32.23460868,Two year,81.27,2536.44,No internet,Yes,2.42,1.0,146.4,1.8,Bank transfer,2.0,2024-06-26,1,4.0
TC-002806,43.01292307,Female,5.097017679,Month-to-month,46.85,114.7,DSL,No,2.17,3.0,252.8,8.6,Bank transfer,4.0,2024-05-14,0,47.0
TC-004129,30.97198448,Female,35.88834467,Month-to-month,73.05,2755.71,DSL,Yes,4.68,2.0,409.0,4.2,Credit card,4.0,2024-06-24,0,6.0
TC-001207,31.47012468,Female,2.115837764,Two year,51.81,150.21,No internet,Yes,39.49,0.0,241.7,10.0,Electronic check,1.0,2024-04-14,0,77.0
TC-000510,29.53574825,Female,4.886922248,Month-to-month,62.42,368.92,Fiber optic,Yes,20.14,0.0,390.0,2.6,Mailed check,2.0,2024-06-29,0,1.0
TC-004197,58.45950281,Female,2.441688798,One year,55.56,308.06,DSL,Yes,12.22,1.0,329.9,4.9,Electronic check,1.0,2024-06-24,1,6.0
TC-002673,45.90663395,Male,16.61437415,Month-to-month,84.19,1310.85,Fiber optic,No,15.94,1.0,280.5,4.6,Electronic check,3.0,2024-04-10,0,81.0
TC-002860,44.91161446,Female,15.09736997,Month-to-month,82.15,1110.79,Fiber optic,No,6.87,2.0,400.4,3.7,Bank transfer,0.0,2024-06-25,1,5.0
TC-003401,49.37144179,Female,11.04108086,Two year,23.44,250.12,Fiber optic,No,15.8,0.0,308.0,0.0,Electronic check,0.0,2024-05-26,0,35.0
TC-001550,60.40399836,Female,46.58179445,Month-to-month,63.66,2972.79,DSL,Yes,3.47,2.0,272.4,6.5,Electronic check,2.0,2024-06-08,1,22.0
TC-003334,50.61106831,Male,44.61113097,Month-to-month,81.18,3495.85,Fiber optic,No,52.27,1.0,299.9,8.9,Mailed check,3.0,2024-06-19,0,11.0
TC-002203,52.79636913,Male,34.44645787,Month-to-month,70.04,2465.53,Fiber optic,No,16.35,1.0,319.1,8.3,Electronic check,1.0,2024-04-23,0,68.0
TC-002567,27.06276908,Female,11.26603181,One year,75.78,935.24,Fiber optic,Yes,2.13,3.0,336.6,4.5,Electronic check,0.0,2024-06-08,0,22.0
TC-002733,50.4432129,Male,4.070859701,Month-to-month,25.83,141.97,Fiber optic,Yes,10.12,1.0,193.1,9.1,Electronic check,3.0,2024-06-24,1,6.0
TC-002045,29.66370101,Female,31.72456572,Month-to-month,43.22,1216.95,Fiber optic,Yes,7.8,3.0,295.9,7.8,Credit card,3.0,2024-04-30,1,61.0
TC-000768,68.56200953,Female,3.829142144,Two year,59.75,188.84,Fiber optic,No,13.97,2.0,278.7,3.0,Bank transfer,4.0,2024-06-30,0,0.0
TC-004923,50.8108755,Female,9.176390379,One year,31.77,166.13,DSL,Yes,26.75,3.0,329.5,4.0,Electronic check,2.0,2024-06-08,0,22.0
TC-003812,48.30287314,Female,2.025155273,One year,48.57,40.66,Fiber optic,Yes,58.02,1.0,150.7,5.8,Mailed check,0.0,2024-06-10,0,20.0
TC-000422,68.33011264,Female,7.642789356,Two year,75.85,392.26,DSL,No,21.72,4.0,476.5,3.8,Credit card,5.0,2024-06-25,0,5.0
TC-000124,20.97223406,Female,9.921419477,Month-to-month,92.47,907.46,DSL,Yes,46.54,1.0,290.1,5.7,Electronic check,0.0,2024-03-27,0,95.0
TC-004205,43.65802976,Male,2.622931435,Two year,55.11,133.19,Fiber optic,Yes,12.43,1.0,376.1,3.2,Credit card,1.0,2024-05-30,1,31.0
TC-002681,52.18714163,Male,12.0292522,Two year,34.4,42.19,DSL,Yes,1.24,2.0,401.6,6.6,Credit card,4.0,2024-05-31,0,30.0
TC-000820,57.98220563,Female,29.60080336,One year,55.32,1673.83,Fiber optic,No,14.56,2.0,390.2,6.8,Bank transfer,2.0,2024-05-21,0,40.0
TC-001404,52.78429966,Male,25.29834854,Month-to-month,28.33,581.85,No internet,Yes,49.73,5.0,143.4,8.2,Credit card,0.0,2024-05-21,0,40.0
TC-001383,74.3596232,Female,6.379984565,One year,68.92,493.88,Fiber optic,Yes,37.0,2.0,381.0,3.5,Electronic check,0.0,2024-06-30,0,0.0
TC-002149,40.4511786,Male,27.32404726,Month-to-month,69.63,1657.53,No internet,Yes,17.45,2.0,342.3,5.5,Bank transfer,0.0,2024-06-18,0,12.0
TC-001576,41.46537777,Female,59.92237562,Two year,44.95,2655.46,DSL,No,5.92,2.0,170.2,4.8,Credit card,5.0,2024-06-20,1,10.0
TC-001639,72.93787379,Female,32.22009071,Month-to-month,15.53,375.3,Fiber optic,No,14.87,3.0,239.4,3.7,Bank transfer,5.0,2024-06-24,0,6.0
TC-001796,30.72046002,Female,5.504739184,Month-to-month,104.52,408.34,Fiber optic,No,3.0,4.0,181.5,3.9,Credit card,4.0,2024-06-11,1,19.0
TC-004865,40.86192824,Female,53.01429239,Month-to-month,72.33,3818.76,Fiber optic,No,15.95,2.0,351.2,6.5,Bank transfer,1.0,2024-05-31,0,30.0
TC-000400,60.56724468,Male,95.76441573,One year,97.68,9414.54,DSL,No,16.88,0.0,378.0,7.4,Bank transfer,4.0,2024-06-19,0,11.0
TC-002311,37.18998562,Female,3.749192526,One year,134.11,571.33,Fiber optic,Yes,3.24,0.0,305.5,5.8,Credit card,1.0,2024-06-30,0,0.0
TC-000883,34.65840836,Male,35.54838575,One year,55.78,1957.7,DSL,No,23.61,2.0,74.4,4.8,Credit card,1.0,2024-05-12,0,49.0
TC-004405,40.12238357,Male,1.187488629,Month-to-month,74.86,29.58,Fiber optic,Yes,15.01,1.0,245.0,7.4,Bank transfer,2.0,2024-06-14,0,16.0
TC-004627,31.99216373,Female,6.746693287,Month-to-month,91.67,595.96,Fiber optic,Yes,23.12,1.0,347.7,4.2,Bank transfer,1.0,2024-04-01,1,90.0
TC-001353,50.12194092,Female,1.144477331,Month-to-month,58.89,16.2,Fiber optic,Yes,1.6,1.0,101.1,10.0,Credit card,2.0,2024-06-24,1,6.0
TC-004347,41.28943946,Male,33.43887038,Month-to-month,83.33,2811.66,DSL,Yes,5.52,0.0,237.0,5.4,Bank transfer,4.0,2024-05-23,0,38.0
TC-004596,44.37133838,Female,72.76822254,Two year,84.93,6339.75,Fiber optic,Yes,27.61,2.0,369.5,6.2,Bank transfer,5.0,2024-05-17,0,44.0
TC-002131,48.57713608,Male,1.0,Month-to-month,36.02,34.03,DSL,No,20.24,2.0,378.4,6.3,Bank transfer,5.0,2024-06-16,1,14.0
TC-000983,27.49535785,Male,20.00262015,Two year,49.71,922.89,Fiber optic,Yes,76.71,3.0,251.2,5.2,Electronic check,3.0,2024-05-30,0,31.0
TC-000457,40.3945446,Female,62.50243915,Month-to-month,66.2,4039.49,DSL,Yes,56.07,1.0,266.2,3.0,Bank transfer,2.0,2024-05-24,0,37.0
TC-003602,31.21335823,Female,24.34880442,Month-to-month,76.47,1928.33,DSL,No,9.59,2.0,342.4,5.1,Electronic check,5.0,2024-02-17,1,134.0
TC-001080,54.75332613,Male,80.07460811,One year,59.11,4682.69,Fiber optic,Yes,25.88,0.0,199.5,6.8,Mailed check,3.0,2024-05-28,0,33.0
TC-001951,43.89471299,Male,59.85177096,Two year,33.55,2135.15,No internet,Yes,19.46,1.0,209.4,7.6,Electronic check,2.0,2024-06-20,0,10.0
TC-004359,50.87163228,Male,13.08319749,One year,85.41,994.14,Fiber optic,Yes,14.0,1.0,137.9,9.4,Bank transfer,2.0,2024-06-12,0,18.0
TC-000690,48.66394967,Female,40.82821344,Month-to-month,42.98,1790.49,Fiber optic,Yes,37.95,5.0,378.2,9.0,Mailed check,0.0,2024-05-30,0,31.0
TC-002430,36.98884154,Female,23.92230178,One year,96.12,2436.59,Fiber optic,No,20.07,3.0,297.1,7.8,Credit card,4.0,2024-05-26,0,35.0
TC-000642,67.03532288,Male,56.14971198,Two year,111.38,6350.88,DSL,No,8.54,1.0,217.5,6.9,Bank transfer,5.0,2024-05-19,0,42.0
TC-002393,19.55206117,Female,15.72121889,Month-to-month,67.36,1066.49,No internet,Yes,22.07,1.0,74.1,7.0,Mailed check,0.0,2024-05-29,1,32.0
TC-001954,32.19350492,Male,48.44737732,Month-to-month,115.98,5612.32,DSL,Yes,0.61,5.0,442.6,8.2,Credit card,0.0,2024-06-16,1,14.0
TC-002804,26.93918105,Female,12.02279938,Month-to-month,58.21,512.6,No internet,Yes,4.39,3.0,151.6,5.0,Electronic check,4.0,2024-06-24,0,6.0
TC-003299,24.69974234,Male,11.08403394,Month-to-month,54.75,673.66,Fiber optic,Yes,18.56,2.0,254.4,4.9,Credit card,2.0,2024-05-19,0,42.0
TC-003504,42.76796853,Female,23.04997916,Two year,34.46,658.23,DSL,No,3.54,2.0,362.8,5.0,Electronic check,4.0,2024-06-24,0,6.0
TC-002711,29.72357001,Female,4.644907363,Month-to-month,37.86,265.73,DSL,Yes,20.84,2.0,261.5,8.6,Credit card,1.0,2024-06-13,1,17.0
TC-003405,48.53963084,Male,34.37755483,Month-to-month,61.94,2081.03,DSL,No,6.13,1.0,210.2,7.0,Bank transfer,0.0,2024-06-02,1,28.0
TC-004816,38.28371373,Male,61.13427945,Two year,73.6,4609.8,No internet,Yes,16.73,1.0,272.7,5.5,Mailed check,2.0,2024-06-12,0,18.0
TC-002991,64.74591083,Female,4.723278176,One year,44.06,230.56,DSL,No,8.54,5.0,535.0,6.6,Credit card,2.0,2024-04-09,1,82.0
TC-001885,41.60391365,Male,8.42155981,Month-to-month,82.42,770.08,DSL,Yes,26.93,0.0,184.0,7.0,Bank transfer,4.0,2024-04-03,0,88.0
TC-000390,33.34644517,Female,1.226297634,Month-to-month,84.59,124.8,DSL,Yes,16.62,0.0,97.7,5.3,Credit card,1.0,2024-06-22,1,8.0
TC-002495,23.15239659,Male,4.918568256,Two year,120.15,650.88,DSL,Yes,1.61,2.0,217.7,6.6,Credit card,5.0,2024-06-14,1,16.0
TC-003182,49.83213819,Male,7.242953231,Month-to-month,64.16,535.25,No internet,No,4.7,2.0,321.5,3.9,Electronic check,2.0,2024-06-16,0,14.0
TC-004728,34.6728588,Female,11.58803449,Month-to-month,90.95,982.34,DSL,Yes,44.01,3.0,273.7,6.9,Bank transfer,0.0,2024-06-28,0,2.0
TC-000846,49.38676896,Female,19.74093047,Month-to-month,63.82,1243.77,DSL,No,10.59,2.0,376.9,7.1,Bank transfer,1.0,2024-06-02,1,28.0
TC-000543,49.94706267,Male,14.37227685,Month-to-month,97.47,1501.93,Fiber optic,Yes,6.39,2.0,262.8,6.8,Mailed check,5.0,2024-05-25,0,36.0
TC-000092,56.52967486,Female,24.58292604,One year,66.22,1684.65,Fiber optic,Yes,23.46,4.0,360.5,4.3,Bank transfer,0.0,2024-06-11,0,19.0
TC-003967,46.66664987,Female,27.83858598,Two year,78.7,2191.17,DSL,No,27.74,1.0,569.2,6.5,Credit card,4.0,2024-06-26,0,4.0
TC-001980,48.10578431,Male,1.999664144,Month-to-month,74.57,27.43,DSL,Yes,2.47,3.0,236.7,5.1,Bank transfer,3.0,2024-05-08,0,53.0
TC-004808,51.78495507,Male,6.147085196,One year,63.61,943.95,Fiber optic,Yes,7.07,3.0,303.9,3.3,Electronic check,1.0,2024-05-24,1,37.0
TC-004727,45.15901259,Female,15.85445388,Month-to-month,75.92,1237.86,DSL,Yes,9.24,0.0,213.5,5.0,Mailed check,0.0,2024-05-23,1,38.0
TC-003253,51.57990253,Male,1.0,Month-to-month,60.73,275.12,Fiber optic,Yes,3.08,4.0,430.9,3.4,Credit card,3.0,2024-03-06,1,116.0
TC-002530,25.03667347,Male,8.615831212,Month-to-month,109.9,995.9,No internet,Yes,23.38,1.0,479.6,8.2,Credit card,3.0,2024-06-28,0,2.0
TC-001677,60.25737781,Female,16.315814075,Month-to-month,43.99,981.625,Fiber optic,Yes,8.0,3.0,244.7,6.1,Bank transfer,2.0,2024-06-21,1,9.0
TC-001049,64.14810525,Female,11.22680658,Month-to-month,67.57,802.37,DSL,Yes,30.45,4.0,257.8,5.0,Bank transfer,1.0,2024-06-12,0,18.0
TC-001961,41.17658999,Male,6.978260364,Month-to-month,49.05,390.73,Fiber optic,Yes,10.3,2.0,306.6,6.3,Mailed check,3.0,2024-06-17,1,13.0
TC-002531,49.10448115,Male,48.5234271,One year,33.38,1644.77,Fiber optic,Yes,7.4,1.0,251.6,9.9,Electronic check,0.0,2024-06-01,0,29.0
TC-004689,20.34593607,Male,38.23799625,Month-to-month,55.77,2101.5,Fiber optic,Yes,16.64,2.0,331.0,4.9,Mailed check,2.0,2024-06-30,1,0.0
TC-000238,44.79681472,Male,5.680646541,Two year,36.5,311.04,Fiber optic,Yes,6.32,1.0,220.0,10.0,Mailed check,3.0,2024-06-28,0,2.0
TC-003027,44.85635835,Female,29.8737957,Month-to-month,55.59,1724.78,Fiber optic,No,8.68,3.0,150.9,5.6,Credit card,2.0,2024-06-21,1,9.0
TC-003559,40.30307921,Female,1.39363424,Month-to-month,37.43,156.62,DSL,Yes,16.12,1.0,284.9,3.1,Electronic check,2.0,2024-05-21,0,40.0
TC-001134,48.80301452,Male,22.45368918,Month-to-month,93.0,1986.3,Fiber optic,Yes,6.58,1.0,238.8,5.4,Mailed check,5.0,2024-05-20,0,41.0
TC-001806,18.23796085,Male,1.0,Two year,44.48,59.8,Fiber optic,Yes,19.37,2.0,210.8,4.9,Electronic check,0.0,2024-06-28,1,2.0
TC-004478,53.34847012,Male,12.12461021,One year,63.27,952.06,Fiber optic,Yes,7.19,1.0,368.2,4.6,Credit card,0.0,2024-05-08,0,53.0
TC-000164,29.68976522,Female,1.0,Month-to-month,21.81,37.02,DSL,Yes,10.17,3.0,68.3,6.0,Mailed check,0.0,2024-03-28,1,94.0
TC-003862,30.15992241,Female,120.0,Month-to-month,49.72,5861.7,DSL,Yes,3.17,2.0,464.1,5.5,Credit card,2.0,2024-05-08,0,53.0
TC-004758,61.21409365,Male,54.96083514,Month-to-month,51.79,2561.41,DSL,Yes,5.46,3.0,149.4,5.8,Credit card,5.0,2024-06-16,0,14.0
TC-003412,35.95386016,Female,22.26632304,Month-to-month,22.36,497.21,Fiber optic,Yes,16.99,2.0,239.0,2.9,Bank transfer,3.0,2024-06-07,0,23.0
TC-004715,43.21917633,Male,19.60024909,Month-to-month,73.71,1453.43,DSL,Yes,27.28,2.0,418.8,5.0,Electronic check,1.0,2024-06-01,1,29.0
TC-003266,71.11826155,Male,6.696709974,Month-to-month,91.19,679.49,Fiber optic,No,6.52,1.0,222.7,6.4,Credit card,4.0,2024-06-06,1,24.0
TC-003708,62.28304018,Female,7.661726539,Month-to-month,85.75,459.32,DSL,No,2.69,2.0,319.9,3.2,Bank transfer,3.0,2024-06-26,0,4.0
TC-004017,34.78749316,Male,1.898319353,Two year,116.68,300.3,Fiber optic,Yes,68.49,1.0,0.0,1.6,Credit card,1.0,2024-06-28,0,2.0
TC-001812,44.20189518,Male,9.305860954,Month-to-month,65.73,639.41,Fiber optic,No,3.47,1.0,666.2,6.5,Credit card,0.0,2024-06-16,1,14.0
TC-003174,53.64041871,Male,1.0,Two year,37.57,97.12,Fiber optic,No,27.17,0.0,330.0,3.8,Credit card,4.0,2024-06-28,0,2.0
TC-003214,64.84857933,Male,1.0,One year,31.22,89.64,No internet,No,3.59,7.0,336.9,8.8,Bank transfer,0.0,2024-03-02,1,120.0
TC-001429,38.68119565,Male,28.29031368,Month-to-month,64.98,1873.29,DSL,No,10.98,1.0,230.5,4.8,Bank transfer,4.0,2024-05-16,0,45.0
TC-003687,79.27784875,Female,58.09469472,Month-to-month,43.22,2602.2,Fiber optic,Yes,8.24,7.0,140.2,7.1,Bank transfer,1.0,2024-06-11,1,19.0
TC-002857,31.23121664,Female,28.61685519,Month-to-month,77.48,2159.72,Fiber optic,Yes,50.58,6.0,111.0,6.9,Electronic check,0.0,2024-04-12,1,79.0
TC-003465,44.62930168,Male,22.52813929,One year,52.1,1230.72,Fiber optic,No,20.5,0.0,55.8,7.0,Credit card,3.0,2024-05-13,0,48.0
TC-004506,47.69108096,Male,9.214355379,Month-to-month,56.41,467.4,Fiber optic,Yes,4.08,3.0,277.5,8.9,Credit card,4.0,2024-06-25,1,5.0
TC-004697,49.65236203,Male,31.17021015,One year,69.75,2111.16,Fiber optic,No,21.17,1.0,170.7,4.4,Bank transfer,1.0,2024-04-05,1,86.0
TC-002878,31.98330665,Male,1.0,Month-to-month,38.59,30.76,Fiber optic,No,9.31,3.0,157.2,10.0,Credit card,3.0,2024-06-16,1,14.0
TC-001453,45.61129769,Female,47.94225149,One year,54.07,2699.15,Fiber optic,Yes,11.47,0.0,418.6,6.8,Bank transfer,3.0,2024-06-23,0,7.0
TC-000594,47.00493158,Female,37.81414039,Two year,70.46,2646.27,DSL,No,12.38,3.0,193.3,6.2,Credit card,4.0,2024-06-25,1,5.0
TC-002726,42.05543508,Male,12.94086704,Month-to-month,113.0,1405.1,DSL,No,6.81,1.0,394.6,7.6,Credit card,0.0,2024-06-30,0,0.0
TC-000042,44.57052422,Female,7.686117969,Month-to-month,64.21,428.55,Fiber optic,No,6.79,0.0,210.4,6.0,Electronic check,3.0,2024-06-09,0,21.0
TC-000561,46.34662285,Female,17.94343632,Month-to-month,69.77,1259.8,Fiber optic,Yes,3.51,0.0,398.3,9.2,Mailed check,5.0,2024-06-17,0,13.0
TC-002996,43.16220778,Male,59.43340853,Month-to-month,105.68,6359.54,No internet,Yes,22.93,2.0,316.3,4.5,Bank transfer,0.0,2024-04-17,0,74.0
TC-003104,58.0591584,Female,15.54075775,Month-to-month,124.56,2032.78,DSL,No,27.93,4.0,355.4,4.5,Electronic check,5.0,2024-06-30,0,0.0
TC-000244,54.98632791,Male,12.67681949,Month-to-month,40.83,407.98,No internet,No,4.91,1.0,475.1,6.7,Electronic check,1.0,2024-06-02,0,28.0
TC-001340,44.55624334,Male,31.26649183,Month-to-month,15.0,581.71,Fiber optic,No,28.13,3.0,478.3,5.4,Credit card,3.0,2024-03-18,0,104.0
TC-002837,70.56204884,Female,19.66797483,Two year,59.76,1157.02,Fiber optic,Yes,6.14,1.0,535.1,7.9,Bank transfer,3.0,2024-05-25,0,36.0
TC-003022,35.05257957,Female,4.903002374,Month-to-month,58.2,298.6,DSL,Yes,32.47,2.0,256.7,10.0,Credit card,3.0,2024-05-26,1,35.0
TC-003873,25.53947522,Female,21.21695341,One year,94.32,2126.88,Fiber optic,Yes,17.21,2.0,221.5,3.9,Credit card,2.0,2024-06-02,0,28.0
TC-001443,44.71532338,Female,11.0663325,Month-to-month,45.85,522.87,Fiber optic,No,17.26,1.0,332.6,2.4,Bank transfer,4.0,2024-06-23,1,7.0
TC-000262,41.10711966,Male,40.61788673,One year,35.45,1450.52,Fiber optic,No,7.72,5.0,324.0,3.7,Credit card,0.0,2024-06-18,1,12.0
TC-002820,43.89471299,Male,4.62479878,Two year,58.68,283.26,Fiber optic,Yes,1.57,3.0,292.2,5.4,Credit card,5.0,2024-06-08,0,22.0
TC-001690,38.11642539,Female,9.992404885,One year,61.8,597.75,DSL,Yes,6.39,2.0,215.4,6.7,Bank transfer,4.0,2024-06-14,0,16.0
TC-001726,58.28973174,Male,7.624012471,Month-to-month,44.74,523.66,Fiber optic,Yes,2.33,2.0,112.1,3.1,Bank transfer,3.0,2024-06-10,1,20.0
TC-001204,50.14947044,Female,34.20639398,Month-to-month,45.47,1648.25,DSL,No,1.58,2.0,260.0,5.9,Electronic check,3.0,2024-06-02,0,28.0
TC-000835,41.47972669,Female,24.61182754,Month-to-month,106.68,2772.28,Fiber optic,Yes,6.01,3.0,187.2,5.9,Bank transfer,1.0,2024-06-22,0,8.0
TC-001867,57.48819307,Male,8.797707682,Month-to-month,57.18,522.43,Fiber optic,No,4.24,1.0,275.8,8.8,Bank transfer,1.0,2024-06-19,0,11.0
TC-002497,37.81555605,Female,4.137512435,Month-to-month,86.99,281.04,Fiber optic,No,12.14,3.0,304.0,3.1,Credit card,3.0,2024-06-25,1,5.0
TC-002011,43.01292307,Female,4.533781565,Month-to-month,64.94,203.12,DSL,No,9.48,2.0,359.2,5.3,Mailed check,0.0,2024-06-06,0,24.0
TC-000341,29.66669407,Male,6.026040572,Month-to-month,55.68,473.62,Fiber optic,Yes,50.84,5.0,262.1,4.5,Electronic check,2.0,2024-06-24,1,6.0
TC-003050,59.95870385,Female,34.97300701,Two year,53.68,1900.35,DSL,Yes,1.64,2.0,383.8,8.4,Electronic check,4.0,2024-05-31,0,30.0
TC-001602,62.62314629,Female,3.107449691,Month-to-month,61.76,339.18,DSL,Yes,21.82,2.0,454.7,5.2,Credit card,2.0,2024-04-30,1,61.0
TC-003065,19.28294536,Male,12.32024701,One year,94.87,1180.09,Fiber optic,Yes,23.57,5.0,470.0,6.1,Mailed check,5.0,2024-05-12,0,49.0
TC-004742,49.43707532,Female,29.91748106,One year,90.33,2651.97,Fiber optic,Yes,0.38,0.0,200.9,8.8,Electronic check,5.0,2024-06-05,0,25.0
TC-000481,40.08123613,Female,3.911702288,Two year,55.37,150.13,Fiber optic,Yes,22.61,4.0,408.3,8.2,Electronic check,1.0,2024-06-26,0,4.0
TC-002883,32.89702233,Female,23.03660791,One year,62.95,1494.43,DSL,No,2.98,1.0,127.6,4.1,Electronic check,0.0,2024-05-30,0,31.0
TC-003606,30.13650927,Female,9.194452772,Month-to-month,53.2,379.8,DSL,Yes,4.74,3.0,130.5,7.5,Mailed check,5.0,2024-06-26,1,4.0
TC-003978,63.70958549,Female,44.83683515,One year,49.83,2218.07,Fiber optic,Yes,4.22,1.0,333.4,9.6,Bank transfer,1.0,2024-05-19,0,42.0
TC-004686,51.98053403,Female,3.293139653,Month-to-month,21.82,99.42,DSL,No,4.33,2.0,304.0,6.7,Electronic check,0.0,2024-06-24,1,6.0
TC-004833,50.81783832,Male,18.34402113,One year,51.95,808.57,Fiber optic,No,23.34,2.0,426.1,1.8,Credit card,3.0,2024-06-21,1,9.0
TC-004070,57.80978657,Female,1.59566938,Two year,91.25,280.95,DSL,Yes,11.4,3.0,297.5,6.5,Electronic check,1.0,2024-05-18,0,43.0
TC-001767,74.56414076,Male,30.6548381,Month-to-month,54.64,1685.31,No internet,No,9.16,0.0,212.7,6.7,Credit card,5.0,2024-05-20,1,41.0
TC-004519,47.22512609,Male,10.13812964,One year,17.69,236.03,Fiber optic,No,5.73,3.0,526.3,5.1,Electronic check,0.0,2024-06-17,0,13.0
TC-002454,31.26360016,Male,12.58380269,Two year,63.38,659.46,Fiber optic,Yes,3.3,2.0,400.7,2.8,Credit card,2.0,2024-06-17,0,13.0
TC-003340,68.94541234,Male,33.09122244,Two year,87.76,2910.95,No internet,Yes,1.72,2.0,434.7,7.2,Electronic check,0.0,2024-06-03,0,27.0
TC-003890,18.0,Female,20.45571188,Month-to-month,33.76,732.56,No internet,Yes,27.75,2.0,472.3,6.6,Credit card,0.0,2024-06-25,0,5.0
TC-004096,26.52067137,Female,36.0710655,Month-to-month,30.19,1255.25,Fiber optic,Yes,12.13,1.0,203.5,10.0,Bank transfer,2.0,2024-06-26,0,4.0
TC-004725,40.78623994,Male,44.28371917,Two year,83.86,3719.23,Fiber optic,Yes,23.56,2.0,472.9,5.3,Electronic check,5.0,2024-06-22,0,8.0
TC-003753,60.79263952,Male,3.802559732,Month-to-month,63.06,211.51,DSL,No,25.18,2.0,181.3,2.9,Electronic check,5.0,2024-06-21,1,9.0
TC-001272,51.13707181,Female,13.84527516,One year,120.27,1780.29,Fiber optic,No,2.75,1.0,357.3,4.8,Credit card,4.0,2024-05-04,0,57.0
TC-004570,42.21223897,Male,3.069907653,Month-to-month,66.23,221.53,Fiber optic,No,7.1,2.0,456.6,4.8,Electronic check,3.0,2024-06-25,1,5.0
TC-004547,40.49286419,Female,60.05262516,Month-to-month,91.12,5553.07,No internet,Yes,0.09,0.0,369.6,5.4,Electronic check,2.0,2024-05-01,1,60.0
TC-003791,50.79248701,Male,5.415371332,Two year,45.17,195.17,Fiber optic,No,14.52,4.0,144.6,7.6,Bank transfer,2.0,2024-06-28,1,2.0
TC-004185,34.81862143,Female,24.11888508,Month-to-month,47.0,1080.93,Fiber optic,Yes,27.16,4.0,197.5,8.0,Credit card,4.0,2024-06-07,1,23.0
TC-000348,20.88804338,Male,39.9062038,One year,32.98,1211.01,Fiber optic,No,32.18,2.0,297.7,7.3,Credit card,4.0,2024-05-26,0,35.0
TC-003958,38.40747117,Female,1.909761732,Month-to-month,90.7,389.1,DSL,Yes,18.35,0.0,403.4,6.4,Bank transfer,1.0,2024-06-27,0,3.0
TC-004671,51.78459227,Male,19.5559693,Month-to-month,64.7,1210.58,Fiber optic,No,17.09,2.0,398.5,8.8,Mailed check,0.0,2024-06-28,1,2.0
TC-002563,28.11863061,Male,49.75344267,Month-to-month,28.98,1508.35,DSL,No,3.29,0.0,368.4,8.2,Bank transfer,5.0,2024-04-03,0,88.0
TC-004636,43.01292307,Male,86.23614173,Month-to-month,74.84,6353.62,Fiber optic,Yes,7.62,3.0,37.8,6.4,Credit card,0.0,2024-06-05,1,25.0
TC-001424,29.41185499,Female,19.77697904,Month-to-month,69.88,1480.45,Fiber optic,Yes,0.68,0.0,304.0,3.3,Bank transfer,5.0,2024-06-19,1,11.0
TC-000657,42.20893938,Male,7.911247332,One year,72.31,596.6,DSL,Yes,11.65,5.0,376.3,10.0,Bank transfer,2.0,2024-06-23,0,7.0
TC-002103,28.95505378,Female,44.9527876,Month-to-month,27.74,1213.96,Fiber optic,Yes,14.28,0.0,232.2,6.7,Credit card,4.0,2024-06-28,1,2.0
TC-000633,39.62988152,Female,9.488747379,Month-to-month,83.25,609.56,DSL,Yes,13.22,4.0,384.9,6.6,Mailed check,0.0,2024-05-02,1,59.0
TC-002952,53.66111029,Male,18.9095792,One year,44.45,1032.88,Fiber optic,No,3.1,3.0,221.3,4.0,Mailed check,2.0,2024-06-17,0,13.0
TC-002494,63.65448005,Male,54.0698773,Month-to-month,34.46,1957.64,DSL,Yes,13.12,1.0,352.9,6.9,Mailed check,2.0,2024-04-30,1,61.0
TC-002666,21.4929329,Male,58.52558845,Two year,59.77,3456.24,Fiber optic,Yes,35.03,0.0,217.1,4.9,Mailed check,5.0,2024-06-20,0,10.0
TC-004128,68.98087528,Female,16.58620818,Two year,49.58,684.73,Fiber optic,Yes,8.67,1.0,488.6,5.0,Electronic check,5.0,2024-05-20,0,41.0
TC-004305,22.38945327,Female,78.06131026,Month-to-month,72.22,5477.31,Fiber optic,Yes,9.11,0.0,493.5,6.1,Electronic check,5.0,2024-06-29,0,1.0
TC-004624,53.57694266,Female,73.93415669,One year,77.96,5800.27,DSL,Yes,4.05,2.0,343.1,3.9,Electronic check,1.0,2024-06-23,0,7.0
